timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-06-26T21:46:16,codecarbon,71958bfa-c8dd-436b-b018-285d6bb50b5e,0.51888108253479,1.932864583159505e-08,3.725062732519084e-08,42.5,9.86,4.754399299621582,6.083560817771488e-06,1.3829328536987302e-06,6.642880211408435e-07,8.130781692611062e-06,Canada,CAN,quebec,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.12,2.2.4,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-71.2,46.8,12.67839813232422,machine,N,1.0
2023-06-26T21:46:19,codecarbon,c65eecf3-dd5d-4629-bc98-b9967f4e0fc2,0.3532025814056396,1.3141748014106551e-08,3.7207395149283344e-08,42.5,10.059000000000005,4.754399299621582,4.130217929681142e-06,9.514580430587134e-07,4.4652735267580586e-07,5.528203325415662e-06,Canada,CAN,quebec,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.12,2.2.4,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-71.2,46.8,12.67839813232422,machine,N,1.0
2023-06-26T21:46:21,codecarbon,7294b9a7-353f-495f-9a85-4bb44c5c3a62,0.4768469333648681,1.7694037947278113e-08,3.71063263895192e-08,42.5,9.761,4.754399299621582,5.583389434549544e-06,1.2539465106858148e-06,6.058321413217982e-07,7.443168086557157e-06,Canada,CAN,quebec,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.12,2.2.4,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-71.2,46.8,12.67839813232422,machine,N,1.0
2023-06-26T21:46:23,codecarbon,73d760cf-8e80-464a-96c7-86e19a710445,0.28168582916259766,1.00806966105411e-08,3.5787020740479684e-08,42.5,9.761000000000001,4.754399299621582,3.2107601563135785e-06,6.976316863298416e-07,3.321506228703205e-07,4.24054246551374e-06,Canada,CAN,quebec,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.12,2.2.4,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-71.2,46.8,12.678398132324219,machine,N,1.0
