timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-06-28T19:47:34,codecarbon,d85e7ad5-fcf6-4429-b209-23428a16ac70,7.383063316345215,2.7627973305852e-05,3.742074545763001e-06,42.5,0.0,4.754399299621582,8.704367727041245e-05,0,9.725540091883811e-06,9.676921736229626e-05,United States,USA,south carolina,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.12,2.2.4,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,-79.9746,32.8608,12.67839813232422,machine,N,1.0
2023-06-28T19:47:51,codecarbon,6990e536-6492-4060-b622-c38984836ae7,13.772470474243164,5.158557468844692e-05,3.745557108648054e-06,42.5,0.0,4.754399299621582,0.0001625092688533,0,1.817339051227805e-05,0.0001806826593656,United States,USA,south carolina,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.12,2.2.4,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,-79.9746,32.8608,12.67839813232422,machine,N,1.0
2023-06-28T19:47:59,codecarbon,3c1bfff3-822d-4b76-b438-eba3c4f758c2,5.373425722122192,2.011324557802245e-05,3.7430954884547817e-06,42.5,0.0,4.754399299621582,6.336911800834868e-05,0,7.079155980269813e-06,7.04482739886185e-05,United States,USA,south carolina,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.12,2.2.4,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,-79.9746,32.8608,12.67839813232422,machine,N,1.0
2023-06-28T19:48:11,codecarbon,c423bb47-de52-43b2-9168-9ebd2d005b35,9.987025260925291,3.739839987714385e-05,3.744698636486568e-06,42.5,0.0,4.754399299621582,0.0001178189239568,0,1.317200493433044e-05,0.0001309909288911,United States,USA,south carolina,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.12,2.2.4,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,-79.9746,32.8608,12.67839813232422,machine,N,1.0
2023-06-28T19:48:18,codecarbon,0eaba399-385d-4d3b-912c-52b3a600b3fc,5.908830404281616,2.2113182243772543e-05,3.7423958263803e-06,42.5,0.0,4.754399299621582,6.966603315538831e-05,0,7.787181216526543e-06,7.745321437191485e-05,United States,USA,south carolina,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.12,2.2.4,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,-79.9746,32.8608,12.67839813232422,machine,N,1.0
2023-06-28T19:48:43,codecarbon,eea16bcb-c9ec-4078-b1b6-5fe4a208c594,23.306101083755493,8.728195760941991e-05,3.7450261326745902e-06,42.5,0.0,4.754399299621582,0.0002749607922302,0,3.075134358986342e-05,0.00030571213582,United States,USA,south carolina,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.12,2.2.4,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,-79.9746,32.8608,12.67839813232422,machine,N,1.0
2023-06-28T19:48:50,codecarbon,cc8a3026-a9ee-4535-b1c8-adfdf898404d,5.400823593139648,2.021168836347301e-05,3.74233448193841e-06,42.5,0.0,4.754399299621582,6.3673901061217e-05,0,7.119176767971188e-06,7.079307782918819e-05,United States,USA,south carolina,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.12,2.2.4,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,-79.9746,32.8608,12.67839813232422,machine,N,1.0
2023-06-28T19:49:02,codecarbon,7b5e8158-cb6d-4dc5-922f-660899e56e82,9.154248237609863,3.4281864798691574e-05,3.7449131713345835e-06,42.5,0.0,4.754399299621582,0.0001080002001590199,0,1.2074811842919454e-05,0.00012007501200193935,United States,USA,south carolina,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.12,2.2.4,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,-79.9746,32.8608,12.678398132324219,machine,N,1.0
